eps,eTiOT,eTAOT
0.01,0.1724834474245314,0.1950024314517637
0.02,0.1725208543747428,0.172502150899637
0.03,0.1650207608573671,0.182508510081173
0.04,0.1825272135562787,0.1775707926532749
0.05,0.1875397448845995,0.1875958553099165
0.06,0.1750458235140088,0.1850895896457561
0.07,0.1700519956607937,0.1826394344069127
0.08,0.1676018404219504,0.1901208244491826
0.09,0.1726330752253769,0.1976583249167696
0.1,0.1675831369468446,0.1876332622601279
Final error,0.3165467625899281,0.3237410071942446
