eps,eTiOT
0.01,0.2717391304347826
0.02,0.26086956521739135
0.03,0.25724637681159424
0.04,0.25724637681159424
0.05,0.23913043478260865
0.06,0.25
0.07,0.23913043478260865
0.08,0.25
0.09,0.25724637681159424
0.1,0.26449275362318836
