eps,eTiOT
0.01,0.461038961038961
0.02,0.4155844155844156
0.03,0.44805194805194803
0.04,0.44805194805194803
0.05,0.4415584415584416
0.06,0.461038961038961
0.07,0.461038961038961
0.08,0.474025974025974
0.09,0.48051948051948057
0.1,0.474025974025974
