eps,eTiOT,eTAOT(w = w*),eTAOT(w = 0.16),eTAOT(w = 0.8),eTAOT(w = 4.0)
0.01,0.10769230769230764,0.09999999999999998,0.13076923076923075,0.10769230769230764,0.11538461538461542
0.02,0.10769230769230764,0.09999999999999998,0.13076923076923075,0.09999999999999998,0.11538461538461542
0.03,0.10769230769230764,0.09999999999999998,0.13076923076923075,0.09999999999999998,0.11538461538461542
0.04,0.11538461538461542,0.09230769230769231,0.13076923076923075,0.09999999999999998,0.11538461538461542
0.05,0.11538461538461542,0.09230769230769231,0.13076923076923075,0.09999999999999998,0.11538461538461542
0.06,0.11538461538461542,0.08461538461538465,0.13076923076923075,0.09230769230769231,0.11538461538461542
