eps,eTiOT
0.01,0.474025974025974
0.02,0.4285714285714286
0.03,0.4415584415584416
0.04,0.461038961038961
0.05,0.4545454545454546
0.06,0.48051948051948057
0.07,0.48051948051948057
0.08,0.4675324675324676
0.09,0.4675324675324676
0.1,0.487012987012987
