eps,eTiOT
0.01,0.27338129496402874
0.02,0.28057553956834536
0.03,0.3165467625899281
0.04,0.3309352517985612
0.05,0.3381294964028777
0.06,0.3309352517985612
0.07,0.3165467625899281
0.08,0.3237410071942446
0.09,0.3381294964028777
0.1,0.3453237410071942
