eps,eTiOT
0.01,0.12160000000000004
0.02,0.12
0.03,0.12319999999999998
0.04,0.12
0.05,0.12319999999999998
0.06,0.12639999999999996
0.07,0.13119999999999998
0.08,0.13439999999999996
0.09,0.136
0.1,0.1392
