eps,eTiOT
0.01,0.2731707317073171
0.02,0.30243902439024395
0.03,0.2878048780487805
0.04,0.30243902439024395
0.05,0.2829268292682927
0.06,0.2682926829268293
0.07,0.24878048780487805
0.08,0.25365853658536586
0.09,0.2829268292682927
0.1,0.29268292682926833
