0.5,0.1,0.02,0.01,0.005
0.5178248317778299,0.11835101612862352,0.10025763462612104,0.09120335064137719,0.07589078940470852
0.3316063787922281,0.1591746824551722,0.10625091393371498,0.06896701086468178,0.04623896656248162
0.3561788825577403,0.13272311777323864,0.025938580510904988,0.005995117770582161,0.0025361357998898715
0.48763048962626426,0.058882783633595774,0.00953979351707572,0.001457168845399931,0.010924891459431913
0.4284716334073383,0.10369442190314308,0.01846194551644687,0.003162914520095283,0.002172176209111041
0.4763664674838533,0.0027235238690542698,0.01800897239656149,0.015568260343205548,0.011822313101899483
0.33967359108989587,0.10919728635238828,0.06930063572118031,0.04457268428682615,0.03065340370759326
0.4258502064313508,0.09974779706891475,0.038029813100696586,0.020667598698623384,0.00999664410346014
0.43139841581745625,0.08752263669577125,0.021585025291700567,0.007856529978352452,0.0007880263631284474
0.476602619073073,0.03999142735566251,0.03373704829380445,0.021729362712269464,0.011564993887452623
