0.5,0.1,0.02,0.01,0.005,0.0025
0.9482076110333548,0.9029741643237866,0.8205199590663301,0.7586101403015066,0.6815614292373291,0.5870491381801752
0.9481582178898446,0.9026836029492384,0.8255631750366007,0.769270457539218,0.698134955351116,0.5994854599901733
0.949576059665079,0.9083885459866043,0.8224790034482398,0.7540157102459274,0.6589466457926496,0.5416356796274858
0.9489673343151508,0.9062367256794036,0.8199601462987071,0.7701433716449395,0.7108015146267086,0.652401788144988
0.9486496847440344,0.9064197789859618,0.8240046055190768,0.7599011617510796,0.6892567383375229,0.6215589633927934
0.9483985391754192,0.9103821001976256,0.8415072842114654,0.8010064488375284,0.7686388670286146,0.749036480468697
0.9518427429259284,0.9289185953908904,0.8401423726414228,0.7768641295786003,0.7006425386503686,0.6505146506014685
0.948887350060276,0.9050111474655153,0.8206072748328301,0.7569635751718256,0.6701661092713,0.5604841232477145
0.948500608056344,0.9077920642214268,0.8345239155300747,0.7813235417759837,0.7161358146874726,0.652858291372482
0.9498018874809878,0.9112539572314264,0.85571093513865,0.8101501580654858,0.7634419462013271,0.7285896846681585
