0.5,0.1,0.02,0.01,0.005
0.8197719811764514,0.9205377938451446,1.3211007736585774,,
0.820637629375704,0.918492621766497,1.321313100101899,,
0.8216831410146872,0.9178314253158055,,,
0.8258325314773121,0.9295937937267217,,,
0.8214587134445375,0.9214187545170031,,,
0.638948841947768,0.07864110020292985,,,
0.6408750660572075,0.07659696646726706,,,
0.639055888652039,0.08164036432771571,0.9854350997383498,,
0.6394253847339985,0.07465676355322831,,,
0.6376582227518871,0.08378296784313695,0.9854524499956706,,
