0.5,0.1,0.02,0.01,0.005,0.0025
0.8853696084256479,0.5801744321244106,0.034861493093122815,0.017090814447353223,0.007820275393644851,0.00423483691325703
0.8830486007801631,0.6361209134289617,0.030097621143093167,0.010829405428509483,0.003986640676384116,0.004021667293284007
0.8635190087443168,0.29637414145865804,0.015526889132271097,0.018949738729151976,0.01872912735301326,0.01597270095746533
0.8740314331768743,0.2696233715708097,0.008248398240825345,0.004332667877788241,0.005973309341956302,0.0046327878307692505
0.8928733769828799,0.4889435071250651,0.010954198991563148,0.003088677076337858,0.007877966432272166,0.006374006129267615
0.8596038806647305,0.05884834087598371,0.05777410440867818,0.053380272509574986,0.045258342798850854,0.03430544737113754
0.8837823105332532,0.17361013093401828,0.022059898060546687,0.014633639338464588,0.01325317099718367,0.015027884935057322
0.8914003202687892,0.6447473663059726,0.04934970387750133,0.024599551971261065,0.013330680129899297,0.008733857203488517
0.8713389246053034,0.2437288241168381,0.029399906668078186,0.03517080424712206,0.02893827574577257,0.018383316771555646
0.881217659499127,0.6456013580868333,0.06344064605794132,0.03234013055174596,0.02184553927610593,0.01612124763029238
