0.5,0.1,0.02,0.01,0.005
0.7690449974375271,0.15552348268735292,0.13395184744840405,0.1224897563997979,0.10618980212462953
0.7748061418703143,0.14372616906236602,0.11740319805252133,0.10451215872334929,0.07467804502508323
0.7353602053435345,0.10203147695633473,0.07809047251655954,0.06351803621641945,0.048285324126838725
0.7430958261607611,0.04074968838964512,0.05071811889611019,0.05611164182083277,0.0638677327053719
0.7280065230179391,0.08302212407479014,0.07147080119339023,0.06757884493709804,0.06091390521234253
0.7582549548614121,0.11470442806371531,0.08577226668159924,0.07178004558018729,0.04789647283633003
0.6464361665714375,0.06060326766449938,0.053170912657658775,0.0493542959867574,0.029717644090278023
0.7504352710482206,0.08749482845493611,0.06700326265257432,0.057467316477233465,0.04479842038336967
0.7118589678543057,0.06649336417861071,0.056621029533589225,0.05839422304870887,0.046046013964930396
0.6980775802155887,0.08678363784464288,0.06759968995729347,0.055055488277465314,0.039162904662710454
