len,TiOT,TAOT,eTiOT,eTAOT
100,0.0719966000000003,0.0011964000000004305,0.1641691999999999,0.005757700000000199
300,2.2743905,0.007499799999999723,0.28658750000000044,0.007087800000000755
500,12.6973628,0.031439400000000006,1.3187184000000016,0.017879100000001813
2000,,0.6613371999999984,0.7318572000000003,0.24393759999999887
4000,,3.730576899999999,2.9309934999999996,1.0148095999999995
6000,,9.1539516,5.024657399999995,2.316809500000005
8000,,21.360959699999995,13.038417199999998,4.1103454
10000,,34.1626631,14.852984100000015,6.30481450000002
