0.5,0.1,0.02,0.01,0.005
0.9717440971152821,0.954436482189065,0.9075247055587995,0.8721971522889485,0.8311491414401573
0.9704365314787656,0.9517873961814699,0.9065432205320317,0.8671710270518664,0.8126258159519543
0.9705871075047912,0.947765316860138,0.8893109447879167,0.8432085993111821,0.7808193753562094
0.9705106252434736,0.949253338776743,0.8930408040286482,0.8502460882798618,0.7963260780032739
0.9705693398703149,0.9489939144187035,0.8915808910883506,0.8478279962996869,0.786255186889388
0.9704523298816843,0.9492816438991725,0.8963984071811154,0.8529672618973206,0.7921423354299012
0.9705257749720665,0.9515258561669223,0.9046155491001964,0.8657494791510407,0.8133826806970871
0.9703324556759108,0.9510023734262577,0.9000687848812516,0.8578983158434134,0.7940482567426134
0.9702465294805858,0.9504792677340923,0.8990766359841236,0.8540717913800523,0.7873322139163076
0.9706519692603904,0.9498725495704097,0.8941401578967673,0.8491690210959307,0.7853621106761386
