eps,eTiOT,eTAOT
0.01,0.21005872891183175,0.2324841955635356
0.02,0.22509632289679427,0.24000299255601698
0.03,0.21005872891183186,0.22000897766805083
0.04,0.19750869711592411,0.19002730707365423
0.05,0.20751505629746003,0.18505218269554502
0.06,0.21252758762578094,0.19247746231249774
0.07,0.21501514981483572,0.1949650245015525
0.08,0.2199341637676281,0.19245875883739194
0.09,0.21997157071783935,0.19748999364081854
0.1,0.23744061646653947,0.20751505629746003
Final error,0.21463414634146338,0.23414634146341462
