eps,eTiOT,eTAOT
0.01,0.18005835484232968,0.1975461040661356
0.02,0.1775707926532749,0.18510829312086186
0.03,0.1775707926532749,0.192627090113343
0.04,0.17755208917816923,0.1876332622601279
0.05,0.18752104140949388,0.18263943440691277
0.06,0.1900460105487599,0.18258332398159582
0.07,0.19002730707365434,0.1826020274567014
0.08,0.18248980660606728,0.19760221449145254
0.09,0.192514869262709,0.20508360453372232
0.1,0.20001496278008446,0.20504619758351106
Final error,0.3309352517985612,0.3453237410071942
