eps,eTiOT
0.01,0.28354978354978366
0.02,0.28354978354978366
0.03,0.28354978354978366
0.04,0.28354978354978366
0.05,0.28354978354978366
0.06,0.28354978354978366
0.07,0.2653679653679655
0.08,0.2653679653679655
0.09,0.28354978354978366
0.1,0.28354978354978366
Final error,0.4095238095238095
