eps,eTiOT,eTAOT
0.01,0.1950959488272922,0.19756480754124117
0.02,0.20257733886956197,0.19004601054876014
0.03,0.2075711667227771,0.19253357273781457
0.04,0.19756480754124117,0.19255227621292048
0.05,0.19004601054876014,0.1850521826955448
0.06,0.18256462050649003,0.19505854187708083
0.07,0.18002094789211842,0.18508958964575617
0.08,0.18252721355627877,0.19253357273781457
0.09,0.18005835484232968,0.19503983840197503
0.1,0.19503983840197503,0.19502113492686934
Final error,0.3165467625899281,0.3381294964028777
