eps,eTiOT,eTAOT
0.01,0.23994688213069992,0.24249055474507164
0.02,0.24249055474507164,0.24243444431975458
0.03,0.24247185126996607,0.2474282721729697
0.04,0.24993453783713004,0.24739086522275844
0.05,0.24740956869786412,0.242415740844649
0.06,0.25238469307597355,0.2349530542774847
0.07,0.24492200650880935,0.23242808513821878
0.08,0.24739086522275844,0.24494070998391493
0.09,0.24488459955859787,0.24744697564807538
0.1,0.2549096622152396,0.2524595069763963
Final error,0.3525179856115108,0.38848920863309355
