eps,eTiOT,eTAOT
0.01,0.21495903938951866,0.2124340702502524
0.02,0.20491527325777137,0.20992780458609206
0.03,0.2024090075936109,0.21237795982493546
0.04,0.18740882055885988,0.20493397673287694
0.05,0.19492761755134103,0.20495268020798252
0.06,0.18746493098417683,0.20738413197172034
0.07,0.19992144540455614,0.19236524146186362
0.08,0.20740283544682603,0.19238394493696942
0.09,0.21492163243930718,0.19242135188718068
0.1,0.23990947518048866,0.20495268020798252
Final error,0.21463414634146338,0.23414634146341462
