eps,eTiOT,eTAOT
0.01,0.22500280552126595,0.23493435080237912
0.02,0.21254629110088652,0.23248419556353583
0.03,0.2100213219616206,0.22251524333221118
0.04,0.18742752403396556,0.21750271200389026
0.05,0.19498372797665808,0.21494033591441297
0.06,0.20495268020798252,0.2124714772004639
0.07,0.21495903938951866,0.1999775558298732
0.08,0.21499644633972992,0.17745857180264102
0.09,0.20998391501140912,0.1875023379343882
0.1,0.2274903677103205,0.20252122844424492
Final error,0.21463414634146338,0.19512195121951215
