eps,eTiOT,eTAOT
0.01,0.17740246137732385,0.1723525230987918
0.02,0.16986496090973702,0.17237122657389747
0.03,0.16982755395952565,0.17987132009127293
0.04,0.17482138181274076,0.16990236785994828
0.05,0.17738375790221828,0.17740246137732385
0.06,0.17237122657389747,0.17743986832753522
0.07,0.16739610219578793,0.17998354094190694
0.08,0.16490854000673327,0.18497736879512205
0.09,0.1774585718026409,0.18497736879512205
0.1,0.17242733699921453,0.17996483746680136
Final error,0.3237410071942446,0.3525179856115108
