eps,eTiOT,eTAOT
0.01,0.43357594936708854,0.43857594936708866
0.02,0.4536075949367089,0.4560759493670885
0.03,0.4586708860759494,0.4536392405063291
0.04,0.43357594936708854,0.4410443037974684
0.05,0.4411075949367089,0.44620253164556956
0.06,0.42860759493670897,0.44613924050632914
0.07,0.4185126582278481,0.4361075949367088
0.08,0.4185126582278481,0.4361075949367089
0.09,0.4310759493670886,0.44620253164556956
0.1,0.43354430379746833,0.4386392405063291
Final error,0.474025974025974,0.461038961038961
