eps,eTiOT,eTAOT
0.01,0.22990311599895252,0.21987805334231092
0.02,0.21985934986720534,0.23235327123779603
0.03,0.22988441252384695,0.22986570904874126
0.04,0.22485317772042046,0.2223656155313658
0.05,0.217353084203045,0.20237160064339965
0.06,0.21742789810346774,0.21494033591441297
0.07,0.20992780458609206,0.2249279916208432
0.08,0.21239666330004114,0.2574346313545056
0.09,0.21241536677514683,0.2599034900684547
0.1,0.22242172595668264,0.2799723188568436
Final error,0.25365853658536586,0.24878048780487805
