eps,eTiOT,eTAOT
0.01,0.22986570904874126,0.22732203643436943
0.02,0.23736580256611683,0.25236598960086776
0.03,0.2548909587401339,0.24991583436202447
0.04,0.25238469307597355,0.2524595069763963
0.05,0.24993453783713016,0.2449781169341264
0.06,0.25247821045150187,0.24000299255601687
0.07,0.24748438259828676,0.24250925822017733
0.08,0.2449968204092321,0.25247821045150187
0.09,0.2550031795907679,0.25251561740171324
0.1,0.2449968204092321,0.25750944525492836
Final error,0.3525179856115108,0.36690647482014394
