eps,eTiOT,eTAOT
0.01,0.25251561740171324,0.2475404930236037
0.02,0.22496539857105446,0.24249055474507164
0.03,0.23246549208843004,0.2325216025137471
0.04,0.2150338532899413,0.22509632289679427
0.05,0.22006508809336778,0.22763999551116598
0.06,0.22013990199379052,0.2451090412598661
0.07,0.23012755770022064,0.257584259155351
0.08,0.2276212920360603,0.2801032431825834
0.09,0.2400965099315453,0.2951595406426514
0.1,0.250121572588187,0.31266599334156286
Final error,0.2634146341463415,0.25365853658536586
