eps,eTiOT,eTAOT
0.01,0.3303303303303303,0.3390890890890891
0.02,0.3303303303303303,0.33008008008008005
0.03,0.3303303303303303,0.33933933933933935
0.04,0.3488488488488488,0.34859859859859854
0.05,0.3488488488488488,0.3488488488488488
0.06,0.3490990990990991,0.36711711711711714
0.07,0.33083083083083087,0.3490990990990991
0.08,0.3398398398398399,0.3490990990990991
0.09,0.3583583583583584,0.3581081081081081
0.1,0.3768768768768769,0.35785785785785784
Final error,0.36190476190476195,0.38095238095238093
