eps,eTiOT,eTAOT
0.01,0.2250589159465829,0.2525904313021359
0.02,0.23755283731717347,0.24256536864549416
0.03,0.230052743799798,0.2501028691130812
0.04,0.21755882242920743,0.2400965099315453
0.05,0.2075711667227771,0.230052743799798
0.06,0.22006508809336778,0.23012755770022064
0.07,0.23257771293906415,0.22264616765795087
0.08,0.24507163430965473,0.21761493285452438
0.09,0.22754647813563755,0.21262110500130926
0.1,0.24002169603112267,0.21763363632963006
Final error,0.21463414634146338,0.21463414634146338
