eps,eTiOT,eTAOT
0.01,0.1559411297886154,0.15996921819012577
0.02,0.1559411297886154,0.16397325830267173
0.03,0.15592910564413343,0.16196522617415765
0.04,0.1579251136281653,0.16397325830267173
0.05,0.1579130894836832,0.16394921001370744
0.06,0.15392107351561934,0.16393718586922545
0.07,0.15193708967606956,0.16192915374071148
0.08,0.15393309766010155,0.16393718586922545
0.09,0.15393309766010155,0.16194117788519347
0.1,0.1579251136281653,0.1659452179977393
Final error,0.13119999999999998,0.11360000000000003
