eps,eTiOT,eTAOT
0.01,0.43107769423558906,0.43107769423558906
0.02,0.44611528822055135,0.44611528822055135
0.03,0.4486215538847117,0.45112781954887204
0.04,0.4536340852130326,0.443609022556391
0.05,0.44611528822055135,0.4285714285714285
0.06,0.4486215538847118,0.43609022556390986
0.07,0.44611528822055135,0.443609022556391
0.08,0.4335839598997494,0.4385964912280701
0.09,0.443609022556391,0.43609022556390986
0.1,0.45614035087719296,0.43609022556390975
Final error,0.42207792207792205,0.4545454545454546
