eps,eTiOT,eTAOT
0.01,0.2124340702502524,0.20248382149403366
0.02,0.21249018067556946,0.2124714772004639
0.03,0.21499644633972992,0.204990087158194
0.04,0.21750271200389026,0.204990087158194
0.05,0.21752141547899606,0.21754011895410175
0.06,0.20001496278008446,0.22257135375752812
0.07,0.22251524333221118,0.25008416563797553
0.08,0.22754647813563755,0.2750720083791568
0.09,0.23759024426738495,0.2925784610780683
0.1,0.2451277447349719,0.3300789286649458
Final error,0.24878048780487805,0.2878048780487805
