eps,eTiOT,eTAOT
0.01,0.25494706916545107,0.2524595069763963
0.02,0.2599408970186662,0.2699098492499906
0.03,0.2699285527250964,0.25494706916545107
0.04,0.26744099053604165,0.26745969401114733
0.05,0.25743463135450584,0.25492836569034527
0.06,0.2599408970186662,0.24993453783713016
0.07,0.25492836569034527,0.25494706916545085
0.08,0.2524221000261849,0.25997830396887744
0.09,0.24494070998391493,0.2624845696330378
0.1,0.24740956869786412,0.257472038304717
Final error,0.39568345323741005,0.40287769784172667
