eps,eTiOT,eTAOT
0.01,0.2599034900684547,0.26244716268282653
0.02,0.23493435080237912,0.25247821045150187
0.03,0.2574907417798227,0.25249691392660756
0.04,0.2399842890809113,0.2349530542774847
0.05,0.22745296076010924,0.22242172595668264
0.06,0.2199341637676281,0.23246549208843004
0.07,0.22242172595668264,0.25251561740171324
0.08,0.217465305053679,0.2774847566677888
0.09,0.23248419556353583,0.2774847566677888
0.1,0.25251561740171324,0.297422661130438
Final error,0.2682926829268293,0.24878048780487805
