eps,eTiOT,eTAOT
0.01,0.21744660157857332,0.23248419556353583
0.02,0.20749635282235446,0.24243444431975458
0.03,0.21254629110088663,0.2274716642352148
0.04,0.192514869262709,0.20491527325777126
0.05,0.19247746231249774,0.2024277110687166
0.06,0.21249018067556946,0.1974151797403958
0.07,0.2199341637676281,0.20487786630756
0.08,0.23744061646653947,0.20992780458609206
0.09,0.229940522949164,0.20992780458609206
0.1,0.23990947518048855,0.20493397673287694
Final error,0.21463414634146338,0.23902439024390243
