eps,eTiOT,eTAOT
0.01,0.31746031746031755,0.31746031746031755
0.02,0.31746031746031755,0.31746031746031755
0.03,0.31746031746031755,0.31746031746031755
0.04,0.31746031746031755,0.31746031746031755
0.05,0.31746031746031755,0.31746031746031755
0.06,0.31746031746031755,0.31746031746031755
0.07,0.31746031746031755,0.31746031746031755
0.08,0.31746031746031755,0.31746031746031755
0.09,0.31746031746031755,0.31746031746031755
0.1,0.31746031746031755,0.31746031746031755
Final error,0.1797004991680532,0.23460898502495842
