eps,eTiOT,eTAOT
0.01,0.25752814873003393,0.2550218830658736
0.02,0.2650656491976209,0.2674783974862529
0.03,0.2600531178693002,0.25504058654097916
0.04,0.26255938353346053,0.24501552388433778
0.05,0.24750308607339244,0.24249055474507164
0.06,0.24748438259828676,0.2375341338420679
0.07,0.24250925822017733,0.25004675868776427
0.08,0.24000299255601687,0.2600531178693001
0.09,0.2449968204092321,0.25752814873003416
0.1,0.2399842890809113,0.2500093517375529
Final error,0.40287769784172667,0.40287769784172667
