eps,eTiOT,eTAOT
0.01,0.1824711031309617,0.16743350914599942
0.02,0.1824898066060675,0.17996483746680136
0.03,0.18998990012344297,0.1999775558298732
0.04,0.19000860359854865,0.1949650245015523
0.05,0.19498372797665808,0.18744622750907125
0.06,0.19000860359854865,0.1774585718026409
0.07,0.20495268020798252,0.18746493098417683
0.08,0.1949650245015525,0.19748999364081854
0.09,0.192514869262709,0.1949837279766582
0.1,0.18497736879512205,0.19249616578760342
Final error,0.302158273381295,0.3381294964028777
