eps,eTiOT,eTAOT
0.01,0.18740882055885988,0.18991508622302022
0.02,0.1873901170837543,0.17994613399169568
0.03,0.192402648412075,0.2074402423970373
0.04,0.18746493098417683,0.20248382149403366
0.05,0.1999775558298732,0.20994650806119786
0.06,0.19498372797665808,0.204990087158194
0.07,0.18997119664833717,0.19500243145176377
0.08,0.19249616578760342,0.2100026184865148
0.09,0.18254591703138445,0.20497138368308832
0.1,0.18248980660606728,0.19247746231249774
Final error,0.3453237410071942,0.3237410071942446
