eps,eTiOT
0.01,0.18666666666666665
0.02,0.18666666666666665
0.03,0.19666666666666666
0.04,0.21666666666666667
0.05,0.22333333333333327
0.06,0.22000000000000008
0.07,0.2483333333333334
0.08,0.23999999999999988
0.09,0.2566666666666667
0.1,0.2833333333333333
Final error,0.19931271477663226
