eps,eTiOT,eTAOT
0.01,0.29329329329329334,0.3113113113113113
0.02,0.29329329329329334,0.3020520520520521
0.03,0.28403403403403404,0.28378378378378377
0.04,0.27477477477477485,0.28378378378378377
0.05,0.28403403403403404,0.28378378378378377
0.06,0.28403403403403404,0.2927927927927927
0.07,0.26551551551551544,0.2745245245245246
0.08,0.26551551551551544,0.28378378378378377
0.09,0.26551551551551544,0.2835335335335335
0.1,0.25625625625625625,0.2835335335335335
Final error,0.419047619047619,0.3904761904761904
