eps,eTiOT,eTAOT
0.01,0.24995324131223573,0.24997194478734153
0.02,0.24995324131223573,0.2524408035012905
0.03,0.2599408970186662,0.24492200650880935
0.04,0.26242845920772073,0.24494070998391504
0.05,0.2699285527250964,0.23747802341675095
0.06,0.2649347248718813,0.24750308607339244
0.07,0.26240975573261516,0.24752178954849813
0.08,0.2625032731081435,0.24503422735944336
0.09,0.2600157109190887,0.242527961695283
0.1,0.2600157109190887,0.2500280552126585
Final error,0.512987012987013,0.564935064935065
