eps,eTiOT
0.01,0.4285714285714286
0.02,0.4436090225563909
0.03,0.46115288220551376
0.04,0.44611528822055135
0.05,0.4385964912280702
0.06,0.43107769423558906
0.07,0.4235588972431078
0.08,0.43107769423558906
0.09,0.42105263157894735
0.1,0.44110275689223055
Final error,0.48051948051948057
