eps,eTiOT,eTAOT
0.01,0.2649534283469869,0.2800097258070551
0.02,0.2900160849885909,0.29003478846369657
0.03,0.2875472262746418,0.2725096322896793
0.04,0.29005349193880214,0.28000972580705497
0.05,0.27757827404331736,0.26753450791156996
0.06,0.2825533984214267,0.27501589795383985
0.07,0.28502225713537577,0.2650282422474096
0.08,0.28002842928216065,0.27000336662551894
0.09,0.27503460142894554,0.27000336662551894
0.1,0.27254703923989076,0.2750533049040511
Final error,0.474025974025974,0.5844155844155844
