eps,eTiOT,eTAOT
0.01,0.06666666666666676,0.033333333333333326
0.02,0.06666666666666676,0.033333333333333326
0.03,0.06666666666666676,0.033333333333333326
0.04,0.06666666666666676,0.033333333333333326
0.05,0.06666666666666676,0.033333333333333326
0.06,0.06666666666666676,0.033333333333333326
0.07,0.06666666666666676,0.033333333333333326
0.08,0.06666666666666676,0.033333333333333326
0.09,0.06666666666666676,0.033333333333333326
0.1,0.06666666666666676,0.033333333333333326
Final error,0.004444444444444473,0.011111111111111072
