eps,eTiOT,eTAOT
0.01,0.10317460317460314,0.10317460317460314
0.02,0.10317460317460314,0.10317460317460314
0.03,0.10317460317460314,0.10317460317460314
0.04,0.10317460317460314,0.10317460317460314
0.05,0.10317460317460314,0.10317460317460314
0.06,0.10317460317460314,0.10317460317460314
0.07,0.10317460317460314,0.10317460317460314
0.08,0.10317460317460314,0.10317460317460314
0.09,0.10317460317460314,0.10317460317460314
0.1,0.10317460317460314,0.10317460317460314
Final error,0.1797004991680532,0.23460898502495842
