eps,eTiOT,eTAOT
0.01,0.22997792989937527,0.23248419556353583
0.02,0.23248419556353583,0.2499906482624471
0.03,0.2399842890809113,0.24997194478734153
0.04,0.22502150899637152,0.23745931994164515
0.05,0.22251524333221118,0.24000299255601687
0.06,0.2174840085287847,0.23497175775259038
0.07,0.21497774286462423,0.22245913290689412
0.08,0.2274903677103205,0.21995286724273377
0.09,0.22242172595668264,0.21995286724273377
0.1,0.25247821045150187,0.2199341637676281
Final error,0.19024390243902434,0.2292682926829268
