eps,eTiOT,eTAOT
0.01,0.2373845060412224,0.25737852092918867
0.02,0.25741592787939993,0.2798600980062096
0.03,0.2724161149141512,0.282422474095687
0.04,0.27492238057831153,0.27492238057831153
0.05,0.2824037706205814,0.2699285527250964
0.06,0.2898664571877454,0.2599034900684547
0.07,0.2848539258594247,0.2599221935435604
0.08,0.2848539258594247,0.26989114577488493
0.09,0.27490367710320573,0.25739722440429436
0.1,0.27488497362810005,0.26487861444656424
Final error,0.474025974025974,0.487012987012987
