eps,eTiOT,eTAOT
0.01,0.23001533684958675,0.23747802341675095
0.02,0.21495903938951866,0.23259641641416984
0.03,0.22006508809336778,0.257584259155351
0.04,0.20500879063329958,0.2501402760632926
0.05,0.20502749410840526,0.26018404219503977
0.06,0.22502150899637152,0.24019002730707362
0.07,0.2250589159465829,0.23772116859312453
0.08,0.22498410204616015,0.225171136797217
0.09,0.2224778363819998,0.23268993378969816
0.1,0.249878427411813,0.2426775894961284
Final error,0.21463414634146338,0.19512195121951215
