eps,eTiOT
0.01,0.1774585718026409
0.02,0.1724647439494258
0.03,0.1624396812927843
0.04,0.15995211910372953
0.05,0.1574271499644634
0.06,0.16494594695694464
0.07,0.17242733699921453
0.08,0.17992743051659
0.09,0.18243369618075034
0.1,0.16993977481015976
Final error,0.3381294964028777
