eps,eTiOT,eTAOT
0.01,0.16247708824299567,0.16505816780757865
0.02,0.16253319866831262,0.1575393708150975
0.03,0.1575393708150975,0.1650207608573674
0.04,0.15256424643698807,0.1650020573822616
0.05,0.1625519021434183,0.17500841656379762
0.06,0.1575206673399917,0.16754572999663342
0.07,0.16002693300415227,0.1725582613249541
0.08,0.1575393708150975,0.17749597875285217
0.09,0.1625519021434183,0.1825085100811732
0.1,0.1750271200389033,0.19002730707365423
Final error,0.3309352517985612,0.3237410071942446
