eps,eTiOT
0.01,0.22749036771032072
0.02,0.24997194478734153
0.03,0.26497213182209256
0.04,0.26497213182209256
0.05,0.26751580443646417
0.06,0.26998466315041336
0.07,0.255003179590768
0.08,0.2650282422474096
0.09,0.26755321138667565
0.1,0.2799910223319494
Final error,0.474025974025974
