eps,eTiOT,eTAOT
0.01,0.23848848848848847,0.2474974974974975
0.02,0.23848848848848847,0.2382382382382383
0.03,0.23848848848848847,0.2382382382382383
0.04,0.22922922922922917,0.2382382382382383
0.05,0.22922922922922917,0.2474974974974975
0.06,0.22922922922922917,0.2567567567567567
0.07,0.21996996996996998,0.2382382382382383
0.08,0.22922922922922917,0.2382382382382383
0.09,0.21996996996996998,0.2565065065065065
0.1,0.2107107107107108,0.26551551551551567
Final error,0.419047619047619,0.3904761904761904
