eps,eTiOT,eTAOT
0.01,0.4235588972431078,0.4235588972431078
0.02,0.42105263157894735,0.44110275689223055
0.03,0.44611528822055135,0.443609022556391
0.04,0.44110275689223055,0.44110275689223055
0.05,0.4536340852130326,0.43107769423558906
0.06,0.4486215538847117,0.4486215538847117
0.07,0.44110275689223055,0.4285714285714285
0.08,0.443609022556391,0.45614035087719296
0.09,0.443609022556391,0.4536340852130326
0.1,0.45614035087719296,0.46115288220551387
Final error,0.42207792207792205,0.4285714285714286
