eps,eTiOT,eTAOT
0.01,0.3123123123123124,0.3035535535535536
0.02,0.3123123123123124,0.2942942942942942
0.03,0.30305305305305297,0.2942942942942942
0.04,0.31231231231231227,0.285035035035035
0.05,0.32157157157157157,0.31256256256256254
0.06,0.3123123123123124,0.31256256256256254
0.07,0.28478478478478486,0.29404404404404405
0.08,0.28478478478478475,0.29404404404404405
0.09,0.30305305305305297,0.29404404404404405
0.1,0.3213213213213213,0.29404404404404405
Final error,0.4095238095238095,0.3904761904761904
