eps,eTiOT,eTAOT
0.01,0.2498597239367074,0.25240339655107924
0.02,0.2648225040212471,0.26484120749635276
0.03,0.26484120749635276,0.26239105225750947
0.04,0.2699098492499906,0.2649160213967754
0.05,0.2598847865933491,0.24740956869786412
0.06,0.26240975573261505,0.24744697564807538
0.07,0.2524221000261848,0.24744697564807538
0.08,0.2599034900684547,0.26744099053604165
0.09,0.26240975573261516,0.26745969401114733
0.1,0.25494706916545107,0.2649347248718813
Final error,0.3525179856115108,0.40287769784172667
