eps,eTiOT,eTAOT
0.01,0.2500093517375529,0.2525530243519246
0.02,0.25752814873003416,0.2625780870085661
0.03,0.257584259155351,0.24507163430965473
0.04,0.257584259155351,0.25249691392660756
0.05,0.2500280552126585,0.24249055474507164
0.06,0.2500093517375529,0.24505293083454893
0.07,0.24002169603112256,0.242527961695283
0.08,0.24249055474507164,0.2525343208768188
0.09,0.25750944525492836,0.2550218830658736
0.1,0.25752814873003416,0.2550405865409794
Final error,0.39568345323741005,0.40287769784172667
