eps,eTiOT,eTAOT
0.01,0.4385964912280702,0.4385964912280702
0.02,0.4235588972431078,0.46616541353383456
0.03,0.4536340852130326,0.45112781954887227
0.04,0.4486215538847118,0.4235588972431078
0.05,0.4335839598997494,0.41604010025062654
0.06,0.43107769423558906,0.42105263157894735
0.07,0.4235588972431077,0.418546365914787
0.08,0.4285714285714286,0.4235588972431078
0.09,0.44611528822055135,0.4285714285714287
0.1,0.4536340852130326,0.4135338345864662
Final error,0.4675324675324676,0.49350649350649356
