eps,eTiOT,eTAOT
0.01,0.20166666666666666,0.19666666666666666
0.02,0.19000000000000006,0.19666666666666666
0.03,0.19666666666666666,0.21333333333333337
0.04,0.19833333333333325,0.20999999999999996
0.05,0.20666666666666667,0.22999999999999998
0.06,0.20666666666666667,0.2566666666666667
0.07,0.2316666666666668,0.2716666666666666
0.08,0.2466666666666667,0.30500000000000005
0.09,0.2566666666666667,0.33333333333333337
0.1,0.27166666666666683,0.3466666666666667
Final error,0.20618556701030932,0.19931271477663226
