eps,eTiOT,eTAOT
0.01,0.1900460105487599,0.17755208917816934
0.02,0.18005835484232968,0.17250215089963705
0.03,0.17504582351400888,0.17753338570306365
0.04,0.1826020274567015,0.1700332921856882
0.05,0.18013316874275243,0.16752702652152773
0.06,0.17005199566079376,0.1575206673399917
0.07,0.16505816780757865,0.16002693300415205
0.08,0.17005199566079376,0.1700145887105825
0.09,0.16251449519320682,0.1875023379343882
0.1,0.16503946433247307,0.1824898066060675
Final error,0.3381294964028777,0.3453237410071942
