eps,eTiOT,eTAOT
0.01,0.443609022556391,0.44611528822055135
0.02,0.44611528822055135,0.4636591478696742
0.03,0.4586466165413534,0.45112781954887216
0.04,0.44110275689223055,0.4335839598997494
0.05,0.4536340852130326,0.42606516290726815
0.06,0.4385964912280702,0.4385964912280702
0.07,0.4285714285714285,0.4335839598997494
0.08,0.4235588972431078,0.44110275689223055
0.09,0.42606516290726815,0.45112781954887227
0.1,0.4335839598997494,0.4486215538847117
Final error,0.474025974025974,0.4545454545454546
