eps,eTiOT,eTAOT
0.01,0.42105263157894735,0.418546365914787
0.02,0.443609022556391,0.4586466165413534
0.03,0.4486215538847117,0.43609022556390975
0.04,0.44611528822055135,0.4385964912280702
0.05,0.44611528822055135,0.4385964912280702
0.06,0.46115288220551376,0.4436090225563909
0.07,0.468671679197995,0.44110275689223066
0.08,0.46616541353383456,0.44611528822055135
0.09,0.4636591478696741,0.44611528822055135
0.1,0.45112781954887227,0.44110275689223055
Final error,0.42207792207792205,0.4285714285714286
