eps,eTiOT,eTAOT
0.01,0.25505929001608496,0.2550405865409794
0.02,0.27011558747615305,0.26753450791156996
0.03,0.2825721018965325,0.26010922829461725
0.04,0.27258444619010225,0.24258407212060007
0.05,0.27258444619010225,0.2425466651703886
0.06,0.2575842591553511,0.24256536864549438
0.07,0.2551528073916134,0.26010922829461725
0.08,0.2625967904836718,0.26757191486178133
0.09,0.25260913477724156,0.2500280552126585
0.1,0.2726218531403134,0.2550218830658736
Final error,0.551948051948052,0.564935064935065
