eps,eTiOT,eTAOT
0.01,0.2652652652652653,0.24674674674674668
0.02,0.2745245245245246,0.24699699699699684
0.03,0.2745245245245246,0.25625625625625625
0.04,0.26551551551551544,0.25625625625625625
0.05,0.28403403403403404,0.26551551551551544
0.06,0.28378378378378377,0.2835335335335335
0.07,0.28378378378378377,0.28378378378378377
0.08,0.28378378378378377,0.28378378378378377
0.09,0.2927927927927928,0.3020520520520521
0.1,0.3023023023023024,0.29304304304304296
Final error,0.35238095238095235,0.3904761904761904
